timestamp,pressure,temperature,altitude,ASMaccelX,ASMaccelY,ASMaccelZ,ASMgyrX,ASMgyrY,ASMgyrZ,ICMaccelX,ICMaccelY,ICMaccelZ,ICMgyrX,ICMgyrY,ICMgyrZ,magX,magY,magZ,ICMtemp,lat,lon,altMSL,altEll,velN,velE,velD,epochTime,satellites,gpsLockType
230842,1001.4395,24.1100,98.7808,-0.0090,0.0090,1.0160,0.9100,-1.4700,-0.0700,-0.2059,0.0335,9.9982,-0.0064,-0.0011,0.0064,16.6500,28.5000,22.8000,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
230867,1001.4172,24.1100,98.9675,-0.0080,0.0090,1.0150,0.9800,-1.4000,-0.0700,-0.1341,0.0575,9.9455,-0.0043,0.0021,0.0043,16.0500,28.0500,23.4000,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
230892,1001.4172,24.1100,98.9675,-0.0090,0.0100,1.0150,0.9800,-1.4000,-0.0700,-0.1772,0.0096,9.9216,-0.0043,-0.0011,0.0085,17.8500,28.0500,24.1500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
230917,1001.3931,24.1100,99.1707,-0.0100,0.0110,1.0150,0.9800,-1.4000,-0.1400,-0.1437,-0.0239,9.9455,0.0000,0.0021,0.0043,15.6000,26.2500,23.4000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
230942,1001.3828,24.1000,99.2568,-0.0110,0.0100,1.0150,0.9100,-1.5400,-0.0700,-0.1053,0.0383,9.9311,0.0000,-0.0032,0.0032,15.6000,28.0500,22.3500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
230967,1001.3828,24.1000,99.2568,-0.0120,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1484,0.0000,9.9359,-0.0096,0.0011,0.0053,16.5000,28.2000,22.6500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
230992,1001.3857,24.1000,99.2322,-0.0110,0.0100,1.0160,0.9800,-1.4700,-0.0700,-0.0862,0.0383,9.9311,-0.0043,-0.0011,0.0106,17.2500,28.2000,23.7000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231017,1001.3857,24.1000,99.2322,-0.0100,0.0080,1.0150,0.9100,-1.5400,-0.0700,-0.1532,0.0479,9.9359,-0.0053,-0.0011,0.0032,16.6500,27.0000,22.0500,28.0447,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231042,1001.3967,24.1100,99.1399,-0.0100,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1245,-0.0048,9.9311,-0.0043,-0.0032,0.0053,16.0500,26.2500,22.8000,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231067,1001.4158,24.1100,98.9799,-0.0090,0.0090,1.0160,0.9800,-1.4700,-0.0700,-0.1628,-0.0192,9.9264,-0.0064,-0.0043,0.0032,16.6500,27.0000,22.8000,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231092,1001.4158,24.1100,98.9799,-0.0090,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1676,0.0239,9.8928,-0.0032,-0.0043,0.0064,16.5000,26.7000,22.6500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231117,1001.3872,24.1100,99.2199,-0.0090,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1245,0.0239,9.9311,0.0011,-0.0011,0.0021,16.3500,27.7500,22.3500,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231142,1001.3872,24.1100,99.2199,-0.0100,0.0100,1.0150,0.9100,-1.4700,-0.0700,-0.1341,-0.0239,9.9359,-0.0021,-0.0032,0.0053,17.4000,26.2500,23.8500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231167,1001.4209,24.1100,98.9368,-0.0100,0.0090,1.0160,0.9800,-1.4700,-0.1400,-0.1389,-0.0048,9.9120,-0.0011,-0.0053,0.0043,16.0500,27.7500,23.1000,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231192,1001.3777,24.1000,99.2999,-0.0110,0.0090,1.0150,0.9800,-1.4000,-0.1400,-0.1484,-0.0239,9.9120,-0.0021,-0.0021,0.0053,17.1000,27.7500,22.3500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231218,1001.3777,24.1000,99.2999,-0.0110,0.0090,1.0150,0.9800,-1.4000,-0.0700,-0.1197,-0.0144,9.9934,-0.0011,0.0011,-0.0011,16.6500,28.5000,23.1000,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231242,1001.4287,24.1100,98.8711,-0.0110,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1820,-0.0383,10.0221,-0.0053,0.0021,0.0043,16.9500,28.2000,22.9500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075487,0,0
231267,1001.4287,24.1100,98.8711,-0.0100,0.0100,1.0140,0.9800,-1.4000,-0.0700,-0.1628,-0.0239,9.9455,0.0021,-0.0011,0.0128,16.6500,27.0000,22.8000,28.0447,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231292,1001.4009,24.1100,99.1050,-0.0100,0.0100,1.0150,1.0500,-1.4000,-0.0700,-0.0814,0.0670,9.9168,-0.0074,-0.0043,0.0053,17.8500,27.0000,24.4500,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231317,1001.4089,24.1100,99.0373,-0.0080,0.0080,1.0150,0.9800,-1.4000,-0.0700,-0.0862,0.0192,9.9072,0.0000,0.0000,0.0000,16.5000,28.2000,21.9000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231342,1001.4089,24.1100,99.0373,-0.0080,0.0070,1.0150,0.9100,-1.4000,-0.0700,-0.1820,-0.0335,9.9551,-0.0074,-0.0011,0.0053,17.1000,27.0000,23.4000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231367,1001.4126,24.1100,99.0065,-0.0100,0.0080,1.0150,0.9800,-1.3300,-0.1400,-0.1915,0.0239,9.9695,0.0000,-0.0053,0.0021,17.8500,26.2500,23.8500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231392,1001.4126,24.1100,99.0065,-0.0120,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1676,0.0287,9.8928,-0.0011,-0.0011,0.0043,16.6500,27.0000,21.7500,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231417,1001.3953,24.1000,99.1522,-0.0100,0.0100,1.0150,0.9800,-1.5400,-0.0700,-0.1628,-0.0144,9.9551,-0.0064,-0.0011,0.0085,17.2500,28.2000,22.6500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231442,1001.4077,24.1100,99.0476,-0.0110,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1915,0.0192,9.9647,0.0000,-0.0011,0.0032,16.3500,27.7500,22.0500,28.0447,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231467,1001.4077,24.1100,99.0476,-0.0100,0.0090,1.0140,0.9800,-1.4700,-0.1400,-0.1197,0.0000,9.9695,-0.0053,-0.0053,0.0053,16.9500,27.1500,23.2500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231492,1001.4011,24.1100,99.1030,-0.0090,0.0080,1.0150,0.9100,-1.4700,-0.1400,-0.1341,0.0527,9.9455,-0.0053,-0.0032,0.0064,16.2000,25.9500,21.9000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231517,1001.4011,24.1100,99.1030,-0.0080,0.0080,1.0140,0.9800,-1.4700,-0.0700,-0.1197,0.0144,9.9120,-0.0064,0.0011,0.0053,16.9500,28.2000,22.6500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231542,1001.4348,24.1100,98.8198,-0.0090,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.0958,0.0431,9.9742,-0.0032,0.0000,0.0053,15.3000,27.3000,23.1000,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231567,1001.3923,24.1000,99.1768,-0.0100,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1628,-0.0287,9.9024,-0.0043,0.0043,0.0064,16.9500,27.4500,22.6500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231592,1001.3923,24.1000,99.1768,-0.0120,0.0110,1.0160,0.9800,-1.4700,-0.0700,-0.1580,-0.0383,9.9024,-0.0096,-0.0021,0.0074,17.1000,28.0500,21.7500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231617,1001.3882,24.1000,99.2117,-0.0120,0.0100,1.0150,0.9800,-1.4700,0.0000,-0.1101,-0.0048,9.9311,-0.0043,-0.0021,0.0043,16.6500,27.7500,22.3500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231642,1001.3882,24.1000,99.2117,-0.0100,0.0090,1.0150,0.9800,-1.5400,-0.0700,-0.1915,0.0622,9.9551,-0.0053,0.0021,0.0032,16.6500,27.3000,22.8000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231668,1001.4265,24.1000,98.8896,-0.0090,0.0080,1.0140,0.9800,-1.5400,-0.1400,-0.1006,0.0383,9.9599,-0.0085,-0.0053,0.0011,17.1000,26.5500,22.0500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231693,1001.3943,24.1000,99.1604,-0.0080,0.0080,1.0150,0.9100,-1.4700,-0.1400,-0.1772,0.0048,9.9455,-0.0064,0.0064,0.0064,17.1000,26.5500,22.8000,28.0926,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231718,1001.3943,24.1000,99.1604,-0.0100,0.0090,1.0150,1.0500,-1.4700,-0.1400,-0.1197,0.0048,9.9599,-0.0011,-0.0011,0.0032,16.6500,27.0000,22.3500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231743,1001.3794,24.1000,99.2856,-0.0100,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1149,0.0335,9.9216,-0.0032,-0.0032,0.0011,16.3500,27.3000,22.8000,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231768,1001.3794,24.1000,99.2856,-0.0090,0.0100,1.0150,0.9800,-1.4000,-0.0700,-0.2011,0.0239,9.9647,-0.0043,-0.0043,0.0053,16.0500,27.0000,22.0500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231793,1001.4097,24.1100,99.0311,-0.0110,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1389,0.0192,9.9838,-0.0064,0.0021,-0.0032,16.2000,26.4000,23.2500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231818,1001.3699,24.1100,99.3656,-0.0100,0.0080,1.0140,0.9800,-1.4000,-0.0700,-0.1006,0.0192,9.9216,-0.0032,-0.0032,0.0064,17.1000,26.5500,22.0500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231843,1001.3699,24.1100,99.3656,-0.0110,0.0080,1.0140,0.8400,-1.6100,-0.0700,-0.1867,-0.0239,9.9359,-0.0011,-0.0021,0.0011,17.1000,28.8000,22.0500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231868,1001.4028,24.1100,99.0886,-0.0130,0.0090,1.0150,0.9800,-1.4700,-0.1400,-0.1628,-0.0479,9.8976,-0.0096,-0.0011,0.0053,16.3500,26.5500,22.8000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231893,1001.4028,24.1100,99.0886,-0.0120,0.0110,1.0150,0.9100,-1.5400,-0.1400,-0.1867,0.0431,9.9503,0.0000,-0.0064,0.0000,16.3500,28.0500,22.3500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231918,1001.4014,24.1100,99.1009,-0.0070,0.0090,1.0150,0.9100,-1.5400,-0.1400,-0.1580,0.0048,9.9551,-0.0021,-0.0011,0.0064,16.6500,28.5000,22.0500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231943,1001.3840,24.1100,99.2466,-0.0060,0.0090,1.0150,0.9800,-1.4700,-0.1400,-0.1293,0.0575,9.9838,0.0011,-0.0032,0.0011,16.9500,27.9000,21.4500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231968,1001.3840,24.1100,99.2466,-0.0080,0.0080,1.0150,0.9800,-1.4700,-0.1400,-0.1197,0.0766,9.9024,-0.0011,0.0021,0.0011,16.6500,28.0500,23.4000,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
231993,1001.4299,24.1100,98.8609,-0.0090,0.0100,1.0140,0.9800,-1.4700,-0.0700,-0.1484,0.0144,9.9216,0.0011,-0.0064,0.0096,17.2500,27.1500,22.2000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232018,1001.4299,24.1100,98.8609,-0.0100,0.0090,1.0150,0.9100,-1.4000,-0.0700,-0.1532,-0.0144,9.9264,-0.0064,-0.0053,0.0043,15.3000,27.3000,22.8000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232043,1001.4131,24.1100,99.0024,-0.0120,0.0090,1.0150,0.9800,-1.4000,-0.1400,-0.1341,0.0144,9.9886,0.0021,0.0000,0.0085,16.0500,27.3000,23.8500,28.0447,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232068,1001.4319,24.1100,98.8444,-0.0130,0.0090,1.0150,0.9800,-1.5400,-0.0700,-0.1053,-0.0048,9.9455,-0.0064,0.0064,0.0021,16.3500,28.8000,22.0500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232093,1001.4319,24.1100,98.8444,-0.0110,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1724,0.0144,9.8833,-0.0032,-0.0032,0.0032,15.4500,27.1500,22.9500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232118,1001.4258,24.1000,98.8957,-0.0100,0.0100,1.0150,0.9100,-1.4700,-0.1400,-0.1532,-0.0287,9.9934,-0.0032,0.0032,0.0053,16.6500,27.3000,22.8000,28.0447,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232143,1001.4258,24.1000,98.8957,-0.0080,0.0110,1.0150,0.9800,-1.4700,-0.0700,-0.2059,0.0670,9.9407,-0.0085,0.0000,0.0032,16.5000,27.9000,22.9500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232182,1001.3984,24.1100,99.1255,-0.0090,0.0090,1.0150,1.0500,-1.5400,-0.1400,-0.1006,0.0287,9.9934,-0.0043,-0.0011,0.0064,17.2500,26.4000,22.6500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232206,1001.3984,24.1100,99.1255,-0.0110,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1006,0.0192,9.9790,-0.0064,-0.0011,0.0032,16.3500,27.7500,22.0500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232233,1001.3953,24.1000,99.1522,-0.0120,0.0080,1.0150,0.9800,-1.4700,0.0000,-0.1437,0.0048,9.9742,0.0021,0.0032,0.0074,16.2000,27.9000,24.0000,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075488,0,0
232258,1001.3960,24.1000,99.1460,-0.0110,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1820,-0.0239,9.9886,-0.0053,0.0032,0.0074,16.3500,27.7500,23.1000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232283,1001.3960,24.1000,99.1460,-0.0100,0.0100,1.0140,1.0500,-1.4000,-0.0700,-0.1197,-0.0096,9.9311,-0.0053,0.0000,0.0043,16.2000,26.4000,22.2000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232308,1001.3997,24.1000,99.1153,-0.0120,0.0110,1.0150,0.9100,-1.4700,-0.1400,-0.1915,0.0048,9.9551,-0.0043,-0.0032,0.0043,16.5000,27.4500,23.7000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232333,1001.3997,24.1000,99.1153,-0.0110,0.0110,1.0140,0.9100,-1.4700,-0.0700,-0.1437,0.0527,9.8928,-0.0032,-0.0032,0.0000,14.7000,26.4000,22.9500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232358,1001.4033,24.1000,99.0845,-0.0100,0.0090,1.0140,0.9100,-1.4700,-0.0700,-0.0958,0.0144,9.9359,-0.0011,0.0032,0.0106,16.3500,26.2500,22.3500,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232383,1001.3921,24.1000,99.1789,-0.0080,0.0070,1.0150,0.9800,-1.4700,-0.0700,-0.1149,0.0287,9.9551,-0.0064,-0.0043,0.0074,15.7500,27.1500,22.2000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232408,1001.3921,24.1000,99.1789,-0.0090,0.0060,1.0150,0.9800,-1.4700,-0.1400,-0.1006,0.0192,9.9551,-0.0064,0.0032,0.0085,16.2000,26.7000,22.6500,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232433,1001.4004,24.1000,99.1091,-0.0100,0.0080,1.0150,0.9800,-1.4700,-0.0700,-0.1724,0.0527,9.9311,-0.0064,-0.0032,0.0085,16.3500,27.7500,22.0500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232458,1001.4004,24.1000,99.1091,-0.0090,0.0090,1.0140,0.9100,-1.5400,0.0000,-0.1245,0.0479,9.9455,-0.0032,0.0032,0.0074,17.1000,28.0500,22.8000,27.9488,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232483,1001.3972,24.1000,99.1358,-0.0090,0.0100,1.0140,1.0500,-1.4000,-0.0700,-0.1341,0.0239,9.9311,-0.0021,0.0021,0.0043,16.3500,27.7500,23.4000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232508,1001.4270,24.1100,98.8855,-0.0090,0.0110,1.0160,0.9800,-1.4700,-0.1400,-0.1628,0.0144,9.9503,-0.0032,-0.0011,0.0043,15.4500,27.1500,22.9500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232533,1001.4270,24.1100,98.8855,-0.0100,0.0100,1.0140,1.0500,-1.4700,-0.1400,-0.1197,-0.0096,9.9407,-0.0032,0.0043,0.0053,16.3500,28.0500,21.7500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232558,1001.4026,24.1000,99.0906,-0.0110,0.0100,1.0140,0.9800,-1.4000,-0.0700,-0.1389,-0.0048,9.9742,-0.0011,0.0000,0.0074,16.0500,27.7500,21.7500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232583,1001.4026,24.1000,99.0906,-0.0110,0.0090,1.0160,0.9100,-1.4700,-0.1400,-0.1437,0.0431,9.9455,-0.0053,0.0053,0.0021,16.6500,28.5000,22.8000,27.5175,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232608,1001.3884,24.1000,99.2096,-0.0080,0.0070,1.0140,0.8400,-1.5400,-0.1400,-0.1437,-0.0096,9.9407,-0.0021,0.0011,0.0074,16.3500,28.5000,23.1000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232633,1001.3967,24.1100,99.1399,-0.0110,0.0080,1.0150,0.9800,-1.4000,-0.0700,-0.1437,0.0048,9.9742,-0.0064,-0.0011,0.0053,16.6500,26.5500,22.8000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232658,1001.3967,24.1100,99.1399,-0.0110,0.0090,1.0160,0.9800,-1.4700,-0.0700,-0.1532,-0.0239,9.9599,-0.0074,-0.0043,0.0064,16.6500,27.3000,23.1000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232683,1001.4043,24.1000,99.0763,-0.0110,0.0100,1.0140,0.9800,-1.4700,-0.0700,-0.1772,0.0096,9.9216,0.0000,-0.0011,0.0043,15.4500,28.6500,23.2500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232708,1001.4043,24.1000,99.0763,-0.0110,0.0100,1.0150,0.9100,-1.4700,-0.1400,-0.1628,0.0144,9.9024,-0.0043,-0.0011,-0.0011,17.5500,27.1500,24.0000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232733,1001.3748,24.1000,99.3245,-0.0110,0.0090,1.0150,0.9100,-1.4700,-0.0700,-0.1389,-0.0287,9.8881,-0.0032,-0.0032,0.0021,16.0500,28.0500,22.8000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232758,1001.3748,24.1000,99.3245,-0.0100,0.0090,1.0150,0.9100,-1.5400,-0.0700,-0.1532,0.0239,9.9599,0.0021,-0.0043,0.0064,16.3500,27.3000,23.1000,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232783,1001.3862,24.1000,99.2281,-0.0100,0.0080,1.0150,0.9100,-1.4000,-0.1400,-0.1580,0.0000,9.9407,0.0011,0.0043,0.0021,15.6000,26.5500,23.4000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232808,1001.3843,24.1000,99.2445,-0.0090,0.0080,1.0160,0.9100,-1.4700,-0.1400,-0.1772,-0.0287,9.9790,-0.0021,-0.0032,0.0043,16.6500,27.7500,22.3500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232833,1001.3843,24.1000,99.2445,-0.0090,0.0090,1.0140,0.9800,-1.5400,-0.0700,-0.1676,-0.0239,9.9407,-0.0064,-0.0032,0.0106,17.2500,28.2000,22.2000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232858,1001.3645,24.1000,99.4107,-0.0100,0.0090,1.0140,1.0500,-1.4000,-0.1400,-0.1197,0.0192,9.9024,-0.0032,0.0021,0.0074,17.1000,26.5500,22.8000,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232883,1001.3645,24.1000,99.4107,-0.0100,0.0100,1.0150,0.9800,-1.5400,-0.0700,-0.1580,0.0000,9.9455,-0.0053,-0.0032,0.0085,16.0500,27.3000,22.8000,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232908,1001.4121,24.1100,99.0106,-0.0100,0.0090,1.0150,0.9800,-1.5400,-0.1400,-0.1532,0.0192,9.9455,-0.0011,0.0000,0.0053,15.3000,27.0000,23.8500,27.9009,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232933,1001.3835,24.1000,99.2507,-0.0100,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1484,0.0144,9.8976,-0.0032,0.0000,0.0053,15.7500,28.2000,23.2500,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232958,1001.3835,24.1000,99.2507,-0.0110,0.0100,1.0150,0.9800,-1.4000,-0.0700,-0.1724,-0.0239,9.9551,-0.0011,0.0011,0.0000,16.0500,28.0500,24.1500,27.4217,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
232983,1001.3848,24.1000,99.2404,-0.0090,0.0090,1.0150,0.9100,-1.4700,-0.1400,-0.0958,0.0527,9.9551,-0.0085,0.0000,0.0032,16.5000,26.7000,22.6500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233008,1001.3848,24.1000,99.2404,-0.0090,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1724,0.0096,9.9407,-0.0053,-0.0021,0.0064,16.5000,28.2000,21.1500,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233033,1001.3865,24.1000,99.2261,-0.0080,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1580,0.0048,9.9503,-0.0053,-0.0011,0.0032,17.4000,27.7500,23.1000,27.5654,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233058,1001.4077,24.1100,99.0476,-0.0100,0.0100,1.0140,0.9800,-1.4700,-0.0700,-0.1963,-0.0287,9.9455,-0.0064,0.0032,0.0096,17.5500,27.9000,22.9500,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233083,1001.4077,24.1100,99.0476,-0.0100,0.0100,1.0150,0.9800,-1.4000,-0.0700,-0.1341,0.0000,9.9407,-0.0043,-0.0011,0.0085,16.5000,28.2000,21.9000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233108,1001.4138,24.1000,98.9963,-0.0110,0.0090,1.0150,0.9800,-1.4700,-0.1400,-0.0910,0.0048,9.9120,-0.0043,0.0011,0.0043,17.5500,25.9500,23.8500,28.0447,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233133,1001.4138,24.1000,98.9963,-0.0120,0.0080,1.0160,0.9100,-1.4700,-0.1400,-0.1293,-0.0096,9.9264,-0.0043,-0.0053,0.0032,15.4500,26.7000,23.2500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233158,1001.3892,24.1000,99.2035,-0.0120,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1341,0.0383,9.9647,0.0011,-0.0043,0.0085,17.5500,26.7000,22.2000,27.7092,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233183,1001.4019,24.1000,99.0968,-0.0110,0.0080,1.0140,0.9800,-1.4700,-0.1400,-0.1532,0.0192,9.9407,-0.0032,-0.0064,-0.0011,17.4000,27.0000,23.8500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233208,1001.4019,24.1000,99.0968,-0.0110,0.0090,1.0150,0.9800,-1.4700,-0.1400,-0.1149,0.0383,9.9311,-0.0053,0.0011,0.0032,16.2000,27.1500,22.9500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233234,1001.4243,24.1000,98.9080,-0.0080,0.0090,1.0150,0.9100,-1.5400,-0.1400,-0.1915,0.0048,9.9120,0.0011,-0.0011,0.0021,16.3500,27.0000,22.8000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075489,0,0
233259,1001.4243,24.1000,98.9080,-0.0080,0.0090,1.0150,0.9800,-1.4700,-0.0700,-0.1389,0.0192,9.9311,-0.0032,0.0032,0.0074,16.2000,27.4500,22.9500,27.8530,0.00,0.00,-17000.00,0.00,0,0,0,1615075490,0,0
233284,1001.4114,24.1000,99.0168,-0.0100,0.0090,1.0150,0.9800,-1.4000,-0.1400,-0.1341,0.0622,9.9503,0.0000,-0.0021,0.0053,16.3500,28.0500,22.3500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075490,0,0
233309,1001.4050,24.1000,99.0701,-0.0100,0.0090,1.0140,0.9100,-1.4700,-0.0700,-0.1676,-0.0335,9.9407,-0.0032,0.0011,0.0021,16.2000,27.4500,22.2000,27.6134,0.00,0.00,-17000.00,0.00,0,0,0,1615075490,0,0
233334,1001.4050,24.1000,99.0701,-0.0110,0.0100,1.0150,0.9800,-1.4700,-0.0700,-0.1484,0.0383,9.9168,-0.0064,0.0000,0.0085,16.5000,27.1500,22.9500,27.7571,0.00,0.00,-17000.00,0.00,0,0,0,1615075490,0,0
